Date;Latitude;Longitude;tasAdjust
19831019;43.56690;1.39783;17.12
19831020;43.56690;1.39783;15.45
19831021;43.56690;1.39783;16.26
19831022;43.56690;1.39783;16.93
19831023;43.56690;1.39783;14.30
19831024;43.56690;1.39783;13.68
19831025;43.56690;1.39783;10.96
19831026;43.56690;1.39783;9.89
19831027;43.56690;1.39783;9.17
19831028;43.56690;1.39783;9.85
19831029;43.56690;1.39783;11.84
19831030;43.56690;1.39783;13.19
19831031;43.56690;1.39783;12.85
19831101;43.56690;1.39783;9.56
19831102;43.56690;1.39783;9.58
19831103;43.56690;1.39783;10.94
19831104;43.56690;1.39783;15.78
19831105;43.56690;1.39783;13.63
19831106;43.56690;1.39783;11.44
19831107;43.56690;1.39783;16.19
19831108;43.56690;1.39783;15.65
19831109;43.56690;1.39783;12.09
19831110;43.56690;1.39783;9.64
19831111;43.56690;1.39783;7.49
19831112;43.56690;1.39783;5.84
19831113;43.56690;1.39783;2.57
19831114;43.56690;1.39783;2.21
19831115;43.56690;1.39783;1.59
19831116;43.56690;1.39783;1.00
19831117;43.56690;1.39783;4.43
19831118;43.56690;1.39783;6.80
19831119;43.56690;1.39783;7.59
19831120;43.56690;1.39783;9.23
19831121;43.56690;1.39783;11.73
19831122;43.56690;1.39783;12.20
19831123;43.56690;1.39783;9.97
19831124;43.56690;1.39783;10.01
19831125;43.56690;1.39783;14.59
19831126;43.56690;1.39783;13.37
19831127;43.56690;1.39783;13.17
19831128;43.56690;1.39783;14.24
19831129;43.56690;1.39783;15.13
19831130;43.56690;1.39783;11.61
19831201;43.56690;1.39783;12.57
19831202;43.56690;1.39783;10.30
19831203;43.56690;1.39783;5.42
19831204;43.56690;1.39783;5.66
19831205;43.56690;1.39783;9.20
19831206;43.56690;1.39783;9.00
19831207;43.56690;1.39783;8.21
19831208;43.56690;1.39783;8.58
19831209;43.56690;1.39783;6.08
19831210;43.56690;1.39783;5.88
19831211;43.56690;1.39783;7.23
19831212;43.56690;1.39783;4.65
19831213;43.56690;1.39783;6.66
19831214;43.56690;1.39783;4.97
19831215;43.56690;1.39783;4.08
19831216;43.56690;1.39783;3.14
19831217;43.56690;1.39783;2.96
19831218;43.56690;1.39783;4.64
19831219;43.56690;1.39783;3.86
19831220;43.56690;1.39783;6.29
19831221;43.56690;1.39783;7.26
19831222;43.56690;1.39783;7.53
19831223;43.56690;1.39783;8.25
19831224;43.56690;1.39783;9.23
19831225;43.56690;1.39783;10.37
19831226;43.56690;1.39783;11.52
19831227;43.56690;1.39783;12.19
19831228;43.56690;1.39783;6.97
19831229;43.56690;1.39783;6.68
19831230;43.56690;1.39783;10.22
19831231;43.56690;1.39783;6.07
19840101;43.56690;1.39783;4.62
19840102;43.56690;1.39783;9.46
19840103;43.56690;1.39783;7.22
19840104;43.56690;1.39783;8.51
19840105;43.56690;1.39783;10.92
19840106;43.56690;1.39783;8.17
19840107;43.56690;1.39783;9.32
19840108;43.56690;1.39783;13.03
19840109;43.56690;1.39783;12.44
19840110;43.56690;1.39783;12.64
19840111;43.56690;1.39783;11.25
19840112;43.56690;1.39783;12.53
19840113;43.56690;1.39783;11.08
19840114;43.56690;1.39783;7.44
19840115;43.56690;1.39783;4.43
19840116;43.56690;1.39783;3.62
19840117;43.56690;1.39783;3.39
19840118;43.56690;1.39783;5.41
19840119;43.56690;1.39783;8.07
19840120;43.56690;1.39783;6.05
19840121;43.56690;1.39783;6.55
19840122;43.56690;1.39783;6.26
19840123;43.56690;1.39783;7.92
19840124;43.56690;1.39783;8.91
19840125;43.56690;1.39783;8.89
19840126;43.56690;1.39783;9.04
19840127;43.56690;1.39783;8.97
19840128;43.56690;1.39783;6.80
19840129;43.56690;1.39783;6.42
19840130;43.56690;1.39783;5.89
19840131;43.56690;1.39783;2.84
19840201;43.56690;1.39783;5.57
19840202;43.56690;1.39783;7.96
19840203;43.56690;1.39783;7.56
19840204;43.56690;1.39783;4.42
19840205;43.56690;1.39783;4.65
19840206;43.56690;1.39783;7.42
19840207;43.56690;1.39783;9.33
19840208;43.56690;1.39783;5.22
19840209;43.56690;1.39783;4.32
19840210;43.56690;1.39783;3.84
19840211;43.56690;1.39783;4.58
19840212;43.56690;1.39783;3.92
19840213;43.56690;1.39783;2.30
19840214;43.56690;1.39783;2.95
19840215;43.56690;1.39783;3.27
19840216;43.56690;1.39783;3.90
19840217;43.56690;1.39783;2.58
19840218;43.56690;1.39783;3.38
19840219;43.56690;1.39783;5.76
19840220;43.56690;1.39783;5.33
19840221;43.56690;1.39783;2.36
19840222;43.56690;1.39783;1.10
19840223;43.56690;1.39783;1.30
19840224;43.56690;1.39783;2.76
19840225;43.56690;1.39783;4.92
19840226;43.56690;1.39783;6.84
19840227;43.56690;1.39783;2.84
19840228;43.56690;1.39783;2.41
19840229;43.56690;1.39783;2.33
19840301;43.56690;1.39783;1.37
19840302;43.56690;1.39783;2.69
19840303;43.56690;1.39783;4.89
19840304;43.56690;1.39783;6.35
19840305;43.56690;1.39783;7.21
19840306;43.56690;1.39783;6.41
19840307;43.56690;1.39783;3.87
19840308;43.56690;1.39783;4.30
19840309;43.56690;1.39783;3.20
19840310;43.56690;1.39783;1.44
19840311;43.56690;1.39783;0.19
19840312;43.56690;1.39783;0.04
19840313;43.56690;1.39783;4.29
19840314;43.56690;1.39783;5.80
19840315;43.56690;1.39783;8.16
19840316;43.56690;1.39783;10.61
19840317;43.56690;1.39783;13.88
19840318;43.56690;1.39783;12.35
19840319;43.56690;1.39783;14.04
19840320;43.56690;1.39783;10.72
19840321;43.56690;1.39783;6.69
19840322;43.56690;1.39783;5.10
19840323;43.56690;1.39783;4.07
19840324;43.56690;1.39783;5.45
19840325;43.56690;1.39783;7.19
19840326;43.56690;1.39783;6.14
19840327;43.56690;1.39783;5.40
19840328;43.56690;1.39783;4.39
19840329;43.56690;1.39783;5.05
19840330;43.56690;1.39783;6.06
19840331;43.56690;1.39783;8.78
19840401;43.56690;1.39783;6.34
19840402;43.56690;1.39783;6.11
19840403;43.56690;1.39783;6.32
19840404;43.56690;1.39783;9.03
19840405;43.56690;1.39783;9.75
19840406;43.56690;1.39783;10.11
19840407;43.56690;1.39783;10.00
19840408;43.56690;1.39783;12.35
19840409;43.56690;1.39783;14.23
19840410;43.56690;1.39783;14.22
19840411;43.56690;1.39783;12.42
19840412;43.56690;1.39783;12.50
19840413;43.56690;1.39783;11.13
19840414;43.56690;1.39783;12.80
19840415;43.56690;1.39783;15.55
19840416;43.56690;1.39783;19.35
19840417;43.56690;1.39783;17.48
19840418;43.56690;1.39783;18.12
19840419;43.56690;1.39783;19.76
19840420;43.56690;1.39783;11.38
19840421;43.56690;1.39783;7.15
19840422;43.56690;1.39783;8.48
19840423;43.56690;1.39783;9.72
19840424;43.56690;1.39783;7.66
19840425;43.56690;1.39783;5.46
19840426;43.56690;1.39783;7.03
19840427;43.56690;1.39783;7.96
19840428;43.56690;1.39783;8.95
19840429;43.56690;1.39783;11.22
19840430;43.56690;1.39783;12.94
19840501;43.56690;1.39783;15.12
19840502;43.56690;1.39783;14.47
19840503;43.56690;1.39783;14.85
19840504;43.56690;1.39783;16.17
19840505;43.56690;1.39783;13.83
19840506;43.56690;1.39783;12.93
19840507;43.56690;1.39783;11.12
19840508;43.56690;1.39783;11.68
19840509;43.56690;1.39783;13.93
19840510;43.56690;1.39783;14.84
19840511;43.56690;1.39783;14.91
19840512;43.56690;1.39783;14.61
19840513;43.56690;1.39783;13.59
19840514;43.56690;1.39783;14.15
19840515;43.56690;1.39783;16.38
19840516;43.56690;1.39783;15.30
19840517;43.56690;1.39783;14.18
19840518;43.56690;1.39783;13.81
19840519;43.56690;1.39783;14.18
19840520;43.56690;1.39783;12.99
19840521;43.56690;1.39783;12.07
19840522;43.56690;1.39783;12.52
19840523;43.56690;1.39783;12.71
19840524;43.56690;1.39783;17.12
19840525;43.56690;1.39783;18.49
19840526;43.56690;1.39783;17.53
19840527;43.56690;1.39783;19.19
19840528;43.56690;1.39783;19.92
19840529;43.56690;1.39783;22.79
19840530;43.56690;1.39783;22.04
19840531;43.56690;1.39783;19.61
19840601;43.56690;1.39783;20.10
19840602;43.56690;1.39783;17.78
19840603;43.56690;1.39783;16.52
19840604;43.56690;1.39783;20.54
19840605;43.56690;1.39783;24.02
19840606;43.56690;1.39783;22.07
19840607;43.56690;1.39783;18.57
19840608;43.56690;1.39783;19.42
19840609;43.56690;1.39783;18.98
19840610;43.56690;1.39783;17.37
19840611;43.56690;1.39783;18.36
19840612;43.56690;1.39783;20.99
19840613;43.56690;1.39783;17.62
19840614;43.56690;1.39783;16.45
19840615;43.56690;1.39783;18.00
19840616;43.56690;1.39783;18.62
19840617;43.56690;1.39783;18.27
19840618;43.56690;1.39783;16.32
19840619;43.56690;1.39783;15.98
19840620;43.56690;1.39783;21.64
19840621;43.56690;1.39783;16.53
19840622;43.56690;1.39783;15.69
19840623;43.56690;1.39783;18.11
19840624;43.56690;1.39783;18.43
19840625;43.56690;1.39783;20.75
19840626;43.56690;1.39783;21.89
19840627;43.56690;1.39783;22.13
19840628;43.56690;1.39783;21.53
19840629;43.56690;1.39783;19.26
19840630;43.56690;1.39783;18.56
19840701;43.56690;1.39783;18.74
19840702;43.56690;1.39783;18.68
19840703;43.56690;1.39783;18.30
19840704;43.56690;1.39783;18.99
19840705;43.56690;1.39783;19.17
19840706;43.56690;1.39783;19.89
19840707;43.56690;1.39783;19.24
19840708;43.56690;1.39783;18.75
19840709;43.56690;1.39783;20.19
19840710;43.56690;1.39783;22.27
19840711;43.56690;1.39783;24.78
19840712;43.56690;1.39783;26.75
19840713;43.56690;1.39783;25.60
19840714;43.56690;1.39783;23.59
19840715;43.56690;1.39783;23.29
19840716;43.56690;1.39783;24.66
19840717;43.56690;1.39783;22.72
19840718;43.56690;1.39783;25.27
19840719;43.56690;1.39783;23.20
19840720;43.56690;1.39783;24.64
19840721;43.56690;1.39783;26.68
19840722;43.56690;1.39783;28.67
19840723;43.56690;1.39783;30.14
19840724;43.56690;1.39783;26.37
19840725;43.56690;1.39783;22.92
19840726;43.56690;1.39783;25.08
19840727;43.56690;1.39783;25.89
19840728;43.56690;1.39783;25.03
19840729;43.56690;1.39783;23.51
19840730;43.56690;1.39783;19.96
19840731;43.56690;1.39783;20.77
19840801;43.56690;1.39783;19.20
19840802;43.56690;1.39783;19.94
19840803;43.56690;1.39783;22.20
19840804;43.56690;1.39783;24.05
19840805;43.56690;1.39783;20.29
19840806;43.56690;1.39783;18.86
19840807;43.56690;1.39783;20.22
19840808;43.56690;1.39783;21.49
19840809;43.56690;1.39783;22.05
19840810;43.56690;1.39783;24.65
19840811;43.56690;1.39783;24.43
19840812;43.56690;1.39783;24.74
19840813;43.56690;1.39783;27.26
19840814;43.56690;1.39783;27.73
19840815;43.56690;1.39783;28.32
19840816;43.56690;1.39783;29.44
19840817;43.56690;1.39783;28.94
19840818;43.56690;1.39783;28.09
19840819;43.56690;1.39783;28.22
19840820;43.56690;1.39783;26.01
19840821;43.56690;1.39783;24.08
19840822;43.56690;1.39783;24.23
19840823;43.56690;1.39783;25.34
19840824;43.56690;1.39783;25.08
19840825;43.56690;1.39783;24.85
19840826;43.56690;1.39783;25.89
19840827;43.56690;1.39783;25.60
19840828;43.56690;1.39783;25.93
19840829;43.56690;1.39783;26.08
19840830;43.56690;1.39783;26.48
19840831;43.56690;1.39783;26.77
19840901;43.56690;1.39783;26.23
19840902;43.56690;1.39783;23.78
19840903;43.56690;1.39783;25.00
19840904;43.56690;1.39783;24.07
19840905;43.56690;1.39783;20.94
19840906;43.56690;1.39783;21.53
19840907;43.56690;1.39783;21.07
19840908;43.56690;1.39783;21.86
19840909;43.56690;1.39783;17.95
19840910;43.56690;1.39783;17.85
19840911;43.56690;1.39783;16.83
19840912;43.56690;1.39783;19.41
19840913;43.56690;1.39783;18.41
19840914;43.56690;1.39783;22.00
19840915;43.56690;1.39783;21.09
19840916;43.56690;1.39783;21.02
19840917;43.56690;1.39783;19.62
19840918;43.56690;1.39783;17.41
19840919;43.56690;1.39783;17.77
19840920;43.56690;1.39783;16.98
19840921;43.56690;1.39783;18.11
19840922;43.56690;1.39783;17.12
19840923;43.56690;1.39783;18.08
19840924;43.56690;1.39783;21.08
19840925;43.56690;1.39783;19.85
19840926;43.56690;1.39783;19.76
19840927;43.56690;1.39783;19.33
19840928;43.56690;1.39783;18.91
19840929;43.56690;1.39783;13.15
19840930;43.56690;1.39783;14.90
19841001;43.56690;1.39783;17.69
19841002;43.56690;1.39783;17.03
19841003;43.56690;1.39783;16.99
19841004;43.56690;1.39783;13.89
19841005;43.56690;1.39783;11.38
19841006;43.56690;1.39783;10.62
19841007;43.56690;1.39783;11.47
19841008;43.56690;1.39783;13.52
19841009;43.56690;1.39783;13.20
19841010;43.56690;1.39783;15.94
19841011;43.56690;1.39783;16.79
19841012;43.56690;1.39783;14.29
19841013;43.56690;1.39783;10.55
19841014;43.56690;1.39783;9.72
19841015;43.56690;1.39783;10.26
19841016;43.56690;1.39783;9.21
19841017;43.56690;1.39783;9.22
19841018;43.56690;1.39783;12.17
19841019;43.56690;1.39783;12.28
19841020;43.56690;1.39783;9.33
19841021;43.56690;1.39783;10.90
19841022;43.56690;1.39783;9.53
19841023;43.56690;1.39783;8.51
19841024;43.56690;1.39783;12.53
19841025;43.56690;1.39783;13.62
19841026;43.56690;1.39783;14.94
19841027;43.56690;1.39783;13.26
19841028;43.56690;1.39783;15.08
19841029;43.56690;1.39783;16.40
19841030;43.56690;1.39783;16.55
19841031;43.56690;1.39783;14.91
19841101;43.56690;1.39783;17.34
19841102;43.56690;1.39783;17.39
19841103;43.56690;1.39783;14.58
19841104;43.56690;1.39783;11.88
19841105;43.56690;1.39783;13.08
19841106;43.56690;1.39783;11.93
19841107;43.56690;1.39783;11.17
19841108;43.56690;1.39783;11.65
19841109;43.56690;1.39783;7.96
19841110;43.56690;1.39783;9.22
19841111;43.56690;1.39783;11.32
19841112;43.56690;1.39783;10.09
19841113;43.56690;1.39783;11.64
19841114;43.56690;1.39783;12.03
19841115;43.56690;1.39783;8.94
19841116;43.56690;1.39783;7.43
19841117;43.56690;1.39783;4.10
19841118;43.56690;1.39783;4.53
19841119;43.56690;1.39783;6.30
19841120;43.56690;1.39783;7.27
19841121;43.56690;1.39783;5.46
19841122;43.56690;1.39783;3.00
19841123;43.56690;1.39783;2.70
19841124;43.56690;1.39783;5.39
19841125;43.56690;1.39783;5.50
19841126;43.56690;1.39783;8.15
19841127;43.56690;1.39783;9.93
19841128;43.56690;1.39783;12.34
19841129;43.56690;1.39783;11.51
19841130;43.56690;1.39783;11.51
19841201;43.56690;1.39783;12.80
19841202;43.56690;1.39783;10.86
19841203;43.56690;1.39783;8.07
19841204;43.56690;1.39783;4.42
19841205;43.56690;1.39783;5.50
19841206;43.56690;1.39783;3.62
19841207;43.56690;1.39783;2.75
19841208;43.56690;1.39783;1.15
19841209;43.56690;1.39783;4.64
19841210;43.56690;1.39783;7.17
19841211;43.56690;1.39783;9.39
19841212;43.56690;1.39783;12.25
19841213;43.56690;1.39783;13.35
19841214;43.56690;1.39783;12.24
19841215;43.56690;1.39783;11.16
19841216;43.56690;1.39783;11.93
19841217;43.56690;1.39783;11.76
19841218;43.56690;1.39783;11.93
19841219;43.56690;1.39783;11.70
19841220;43.56690;1.39783;10.70
19841221;43.56690;1.39783;5.74
19841222;43.56690;1.39783;4.33
19841223;43.56690;1.39783;7.85
19841224;43.56690;1.39783;9.34
19841225;43.56690;1.39783;5.63
19841226;43.56690;1.39783;7.34
19841227;43.56690;1.39783;6.36
19841228;43.56690;1.39783;0.19
19841229;43.56690;1.39783;-0.83
19841230;43.56690;1.39783;0.47
19841231;43.56690;1.39783;3.57
19850101;43.56690;1.39783;5.74
19850102;43.56690;1.39783;6.87
19850103;43.56690;1.39783;7.18
19850104;43.56690;1.39783;4.91
19850105;43.56690;1.39783;-0.89
19850106;43.56690;1.39783;-1.17
19850107;43.56690;1.39783;-0.85
19850108;43.56690;1.39783;-1.95
19850109;43.56690;1.39783;1.21
19850110;43.56690;1.39783;7.64
19850111;43.56690;1.39783;9.84
19850112;43.56690;1.39783;9.06
19850113;43.56690;1.39783;5.27
19850114;43.56690;1.39783;8.90
19850115;43.56690;1.39783;11.57
19850116;43.56690;1.39783;8.88
19850117;43.56690;1.39783;1.65
19850118;43.56690;1.39783;-0.35
19850119;43.56690;1.39783;0.07
19850120;43.56690;1.39783;4.16
19850121;43.56690;1.39783;2.91
19850122;43.56690;1.39783;-0.14
19850123;43.56690;1.39783;-2.33
19850124;43.56690;1.39783;-3.42
19850125;43.56690;1.39783;-3.87
19850126;43.56690;1.39783;-3.47
19850127;43.56690;1.39783;-3.37
19850128;43.56690;1.39783;-0.97
19850129;43.56690;1.39783;7.74
19850130;43.56690;1.39783;8.50
19850131;43.56690;1.39783;6.65
19850201;43.56690;1.39783;9.92
19850202;43.56690;1.39783;6.48
19850203;43.56690;1.39783;1.64
19850204;43.56690;1.39783;3.99
19850205;43.56690;1.39783;4.76
19850206;43.56690;1.39783;4.43
19850207;43.56690;1.39783;2.08
19850208;43.56690;1.39783;0.36
19850209;43.56690;1.39783;-3.29
19850210;43.56690;1.39783;-2.46
19850211;43.56690;1.39783;-1.90
19850212;43.56690;1.39783;1.68
19850213;43.56690;1.39783;0.31
19850214;43.56690;1.39783;2.59
19850215;43.56690;1.39783;0.15
19850216;43.56690;1.39783;-0.15
19850217;43.56690;1.39783;0.26
19850218;43.56690;1.39783;-0.77
19850219;43.56690;1.39783;4.41
19850220;43.56690;1.39783;3.86
19850221;43.56690;1.39783;1.46
19850222;43.56690;1.39783;0.10
19850223;43.56690;1.39783;-0.66
19850224;43.56690;1.39783;0.50
19850225;43.56690;1.39783;0.79
19850226;43.56690;1.39783;5.33
19850227;43.56690;1.39783;6.86
19850228;43.56690;1.39783;7.16
19850301;43.56690;1.39783;7.55
19850302;43.56690;1.39783;7.27
19850303;43.56690;1.39783;9.36
19850304;43.56690;1.39783;10.15
19850305;43.56690;1.39783;11.11
19850306;43.56690;1.39783;11.98
19850307;43.56690;1.39783;11.37
19850308;43.56690;1.39783;10.72
19850309;43.56690;1.39783;12.85
19850310;43.56690;1.39783;14.66
19850311;43.56690;1.39783;14.80
19850312;43.56690;1.39783;14.22
19850313;43.56690;1.39783;12.55
19850314;43.56690;1.39783;10.50
19850315;43.56690;1.39783;10.24
19850316;43.56690;1.39783;7.96
19850317;43.56690;1.39783;8.79
19850318;43.56690;1.39783;10.38
19850319;43.56690;1.39783;9.02
19850320;43.56690;1.39783;7.40
19850321;43.56690;1.39783;12.31
19850322;43.56690;1.39783;6.92
19850323;43.56690;1.39783;5.46
19850324;43.56690;1.39783;7.13
19850325;43.56690;1.39783;4.64
19850326;43.56690;1.39783;3.60
19850327;43.56690;1.39783;4.47
19850328;43.56690;1.39783;4.16
19850329;43.56690;1.39783;5.46
19850330;43.56690;1.39783;5.85
19850331;43.56690;1.39783;3.68
19850401;43.56690;1.39783;7.32
19850402;43.56690;1.39783;9.14
19850403;43.56690;1.39783;10.40
19850404;43.56690;1.39783;10.17
19850405;43.56690;1.39783;8.74
19850406;43.56690;1.39783;10.99
19850407;43.56690;1.39783;8.57
19850408;43.56690;1.39783;6.84
19850409;43.56690;1.39783;9.93
19850410;43.56690;1.39783;12.91
19850411;43.56690;1.39783;14.08
19850412;43.56690;1.39783;14.36
19850413;43.56690;1.39783;14.40
19850414;43.56690;1.39783;15.79
19850415;43.56690;1.39783;12.86
19850416;43.56690;1.39783;11.51
19850417;43.56690;1.39783;6.93
19850418;43.56690;1.39783;6.74
19850419;43.56690;1.39783;6.93
19850420;43.56690;1.39783;7.90
19850421;43.56690;1.39783;10.00
19850422;43.56690;1.39783;14.28
19850423;43.56690;1.39783;17.89
19850424;43.56690;1.39783;16.08
19850425;43.56690;1.39783;13.21
19850426;43.56690;1.39783;13.22
19850427;43.56690;1.39783;13.02
19850428;43.56690;1.39783;12.18
19850429;43.56690;1.39783;14.21
19850430;43.56690;1.39783;13.79
19850501;43.56690;1.39783;14.05
19850502;43.56690;1.39783;14.01
19850503;43.56690;1.39783;11.31
19850504;43.56690;1.39783;13.51
19850505;43.56690;1.39783;9.94
19850506;43.56690;1.39783;8.44
19850507;43.56690;1.39783;9.56
19850508;43.56690;1.39783;8.80
19850509;43.56690;1.39783;10.65
19850510;43.56690;1.39783;9.06
19850511;43.56690;1.39783;10.69
19850512;43.56690;1.39783;10.74
19850513;43.56690;1.39783;11.95
19850514;43.56690;1.39783;12.05
19850515;43.56690;1.39783;12.29
19850516;43.56690;1.39783;13.77
19850517;43.56690;1.39783;14.26
19850518;43.56690;1.39783;16.04
19850519;43.56690;1.39783;16.98
19850520;43.56690;1.39783;16.61
19850521;43.56690;1.39783;15.87
19850522;43.56690;1.39783;16.61
19850523;43.56690;1.39783;16.29
19850524;43.56690;1.39783;15.61
19850525;43.56690;1.39783;12.96
19850526;43.56690;1.39783;11.48
19850527;43.56690;1.39783;11.23
19850528;43.56690;1.39783;11.10
19850529;43.56690;1.39783;12.16
19850530;43.56690;1.39783;12.78
19850531;43.56690;1.39783;13.24
19850601;43.56690;1.39783;16.10
19850602;43.56690;1.39783;17.09
19850603;43.56690;1.39783;13.45
19850604;43.56690;1.39783;15.40
19850605;43.56690;1.39783;14.31
19850606;43.56690;1.39783;15.73
19850607;43.56690;1.39783;16.03
19850608;43.56690;1.39783;14.26
19850609;43.56690;1.39783;13.71
19850610;43.56690;1.39783;14.90
19850611;43.56690;1.39783;17.14
19850612;43.56690;1.39783;16.62
19850613;43.56690;1.39783;17.27
19850614;43.56690;1.39783;16.38
19850615;43.56690;1.39783;16.73
19850616;43.56690;1.39783;14.54
19850617;43.56690;1.39783;15.92
19850618;43.56690;1.39783;17.61
19850619;43.56690;1.39783;20.42
19850620;43.56690;1.39783;17.75
19850621;43.56690;1.39783;17.15
19850622;43.56690;1.39783;14.59
19850623;43.56690;1.39783;15.37
19850624;43.56690;1.39783;20.51
19850625;43.56690;1.39783;19.11
19850626;43.56690;1.39783;13.17
19850627;43.56690;1.39783;14.72
19850628;43.56690;1.39783;17.29
19850629;43.56690;1.39783;17.19
19850630;43.56690;1.39783;20.76
19850701;43.56690;1.39783;22.12
19850702;43.56690;1.39783;18.91
19850703;43.56690;1.39783;16.93
19850704;43.56690;1.39783;17.57
19850705;43.56690;1.39783;19.11
19850706;43.56690;1.39783;21.17
19850707;43.56690;1.39783;23.18
19850708;43.56690;1.39783;23.56
19850709;43.56690;1.39783;24.14
19850710;43.56690;1.39783;21.71
19850711;43.56690;1.39783;18.53
19850712;43.56690;1.39783;18.23
19850713;43.56690;1.39783;17.55
19850714;43.56690;1.39783;17.73
19850715;43.56690;1.39783;19.72
19850716;43.56690;1.39783;20.05
19850717;43.56690;1.39783;20.65
19850718;43.56690;1.39783;20.09
19850719;43.56690;1.39783;20.16
19850720;43.56690;1.39783;21.19
19850721;43.56690;1.39783;21.89
19850722;43.56690;1.39783;23.70
19850723;43.56690;1.39783;20.48
19850724;43.56690;1.39783;20.80
19850725;43.56690;1.39783;19.67
19850726;43.56690;1.39783;20.25
19850727;43.56690;1.39783;21.92
19850728;43.56690;1.39783;24.29
19850729;43.56690;1.39783;17.25
19850730;43.56690;1.39783;16.39
19850731;43.56690;1.39783;19.59
19850801;43.56690;1.39783;20.20
19850802;43.56690;1.39783;18.95
19850803;43.56690;1.39783;19.23
19850804;43.56690;1.39783;21.15
19850805;43.56690;1.39783;21.78
19850806;43.56690;1.39783;19.26
19850807;43.56690;1.39783;16.85
19850808;43.56690;1.39783;18.22
19850809;43.56690;1.39783;18.32
19850810;43.56690;1.39783;20.74
19850811;43.56690;1.39783;23.41
19850812;43.56690;1.39783;23.77
19850813;43.56690;1.39783;18.87
19850814;43.56690;1.39783;18.57
19850815;43.56690;1.39783;20.00
19850816;43.56690;1.39783;22.13
19850817;43.56690;1.39783;21.40
19850818;43.56690;1.39783;22.22
19850819;43.56690;1.39783;22.46
19850820;43.56690;1.39783;24.04
19850821;43.56690;1.39783;25.51
19850822;43.56690;1.39783;24.90
19850823;43.56690;1.39783;25.45
19850824;43.56690;1.39783;25.49
19850825;43.56690;1.39783;25.45
19850826;43.56690;1.39783;25.69
19850827;43.56690;1.39783;20.47
19850828;43.56690;1.39783;21.88
19850829;43.56690;1.39783;22.45
19850830;43.56690;1.39783;22.35
19850831;43.56690;1.39783;18.94
19850901;43.56690;1.39783;19.33
19850902;43.56690;1.39783;20.75
19850903;43.56690;1.39783;21.92
19850904;43.56690;1.39783;22.15
19850905;43.56690;1.39783;21.25
19850906;43.56690;1.39783;21.15
19850907;43.56690;1.39783;21.23
19850908;43.56690;1.39783;22.11
19850909;43.56690;1.39783;18.95
19850910;43.56690;1.39783;22.27
19850911;43.56690;1.39783;22.11
19850912;43.56690;1.39783;19.82
19850913;43.56690;1.39783;17.79
19850914;43.56690;1.39783;16.43
19850915;43.56690;1.39783;14.52
19850916;43.56690;1.39783;14.77
19850917;43.56690;1.39783;14.73
19850918;43.56690;1.39783;14.80
19850919;43.56690;1.39783;13.65
19850920;43.56690;1.39783;14.96
19850921;43.56690;1.39783;14.15
19850922;43.56690;1.39783;14.32
19850923;43.56690;1.39783;14.67
19850924;43.56690;1.39783;14.70
19850925;43.56690;1.39783;12.72
19850926;43.56690;1.39783;11.47
19850927;43.56690;1.39783;11.87
19850928;43.56690;1.39783;13.95
19850929;43.56690;1.39783;14.47
19850930;43.56690;1.39783;17.96
19851001;43.56690;1.39783;19.51
19851002;43.56690;1.39783;19.27
19851003;43.56690;1.39783;16.45
19851004;43.56690;1.39783;17.61
19851005;43.56690;1.39783;19.11
19851006;43.56690;1.39783;16.45
19851007;43.56690;1.39783;17.74
19851008;43.56690;1.39783;14.82
19851009;43.56690;1.39783;15.55
19851010;43.56690;1.39783;15.21
19851011;43.56690;1.39783;16.65
19851012;43.56690;1.39783;18.93
19851013;43.56690;1.39783;15.30
19851014;43.56690;1.39783;12.38
19851015;43.56690;1.39783;13.53
19851016;43.56690;1.39783;16.57
19851017;43.56690;1.39783;13.14
19851018;43.56690;1.39783;12.98
19851019;43.56690;1.39783;13.11
19851020;43.56690;1.39783;13.46
19851021;43.56690;1.39783;16.17
19851022;43.56690;1.39783;16.70
19851023;43.56690;1.39783;15.04
19851024;43.56690;1.39783;9.70
19851025;43.56690;1.39783;7.70
19851026;43.56690;1.39783;11.16
19851027;43.56690;1.39783;10.38
19851028;43.56690;1.39783;9.87
19851029;43.56690;1.39783;9.84
19851030;43.56690;1.39783;10.98
19851031;43.56690;1.39783;12.78
19851101;43.56690;1.39783;11.72
19851102;43.56690;1.39783;14.17
19851103;43.56690;1.39783;13.83
19851104;43.56690;1.39783;11.17
19851105;43.56690;1.39783;9.08
19851106;43.56690;1.39783;7.24
19851107;43.56690;1.39783;9.22
19851108;43.56690;1.39783;14.38
19851109;43.56690;1.39783;15.29
19851110;43.56690;1.39783;12.57
19851111;43.56690;1.39783;8.97
19851112;43.56690;1.39783;6.87
19851113;43.56690;1.39783;5.52
19851114;43.56690;1.39783;9.56
19851115;43.56690;1.39783;10.32
19851116;43.56690;1.39783;7.95
19851117;43.56690;1.39783;7.23
19851118;43.56690;1.39783;8.32
19851119;43.56690;1.39783;5.71
19851120;43.56690;1.39783;6.20
19851121;43.56690;1.39783;5.44
19851122;43.56690;1.39783;6.04
19851123;43.56690;1.39783;5.16
19851124;43.56690;1.39783;5.58
19851125;43.56690;1.39783;8.26
19851126;43.56690;1.39783;8.48
19851127;43.56690;1.39783;8.36
19851128;43.56690;1.39783;7.98
19851129;43.56690;1.39783;5.97
19851130;43.56690;1.39783;3.22
19851201;43.56690;1.39783;2.97
